text,label,attack_type,original_text
【招商证券】000002万科Ａ：11月10日召开14年2次临时股东大会，互联网投票系统投票时间11月7日15时-11月10日15时。仅供参考，以沪深交易所公告为准,0,normal,【招商证券】000002万科Ａ：11月10日召开14年2次临时股东大会，互联网投票系统投票时间11月7日15时-11月10日15时。仅供参考，以沪深交易所公告为准
您好！您订购的套餐外包月增值业务有：中国移动业务：1、手机支付（中国移动通信有限公司提供），0.0元/月；由中国移动代收费的业务：2、社区经典（深圳市腾讯计算机系统有限公司提供），10.0元/月；上述业务详细费用信息见账单。发送CXZD+年月（如CXZD201307）至10086即可查询账单信息。回复“业务序号”取消对应业务；如需取消多项业务，请回复各业务序号，中间用逗号分隔。2小时内回复有效，回复免费。中国移动,0,normal,您好！您订购的套餐外包月增值业务有：中国移动业务：1、手机支付（中国移动通信有限公司提供），0.0元/月；由中国移动代收费的业务：2、社区经典（深圳市腾讯计算机系统有限公司提供），10.0元/月；上述业务详细费用信息见账单。发送CXZD+年月（如CXZD201307）至10086即可查询账单信息。回复“业务序号”取消对应业务；如需取消多项业务，请回复各业务序号，中间用逗号分隔。2小时内回复有效，回复免费。中国移动
您尾号4118的信用卡03日13:03消费人民币311.00元。送你99积分，马上领 t.cn/8s52qAr 。[招商银行],0,normal,您尾号4118的信用卡03日13:03消费人民币311.00元。送你99积分，马上领 t.cn/8s52qAr 。[招商银行]
10兆﻿宽带不限时，每月仅需5‌0​元，还送大屏手‌机哦！5.﻿31前来​联通集庆路‍营业厅​办理，存‍3﻿00还‌加送‌300‍﻿！‍‌﻿‌电话：66160049‍,1,D,10兆宽带不限时，每月仅需50元，还送大屏手机哦！5.31前来联通集庆路营业厅办理，存300还加送300！电话：66160049
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0,normal,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola
"信用卡1707于10月23日16:19消费人民币360.07,记账金额以账单显示为准。加“浦发银行信用卡中心”官方微信查询/待续【浦发银行】",0,normal,"信用卡1707于10月23日16:19消费人民币360.07,记账金额以账单显示为准。加“浦发银行信用卡中心”官方微信查询/待续【浦发银行】"
恒大​微基金，千万大让利！地铁口3年醇熟大盘【恒大城5期】8​‍0-﻿158平精装﻿湖山​豪宅收官‌钜献，加‌微​信号CS‌‍_HDC购房立‍‌‍减​1万8864‍‍﻿‌﻿8888​,1,D,恒大微基金，千万大让利！地铁口3年醇熟大盘【恒大城5期】80-158平精装湖山豪宅收官钜献，加微信号CS_HDC购房立减1万88648888
"只包‍邮不稀罕!韩都‍34‌﻿款品牌﻿团4﻿折起闪晕​您的﻿‌眼,更有满减享折上折,抢购吧:handu‍y​‍ishe﻿.‍tma﻿ll‍.c​om​。退‍订回复TD【韩都衣舍﻿】​",1,D,"只包邮不稀罕!韩都34款品牌团4折起闪晕您的眼,更有满减享折上折,抢购吧:handuyishe.tmall.com。退订回复TD【韩都衣舍】"
汉庭悦‌‍府‌：3‌000﻿元订三房！“状﻿元‍楼”火热认筹，最高优惠2.5万！﻿另‍有‌每日99元‍特惠等你拿！‌学府​名宅智者尊享​！热﻿线559‍08‍88【内黄​‍‌信箱​】,1,D,汉庭悦府：3000元订三房！“状元楼”火热认筹，最高优惠2.5万！另有每日99元特惠等你拿！学府名宅智者尊享！热线5590888【内黄信箱】
十里南京﻿路，稀缺纯一楼‌﻿独立产权商铺，﻿‍﻿房‌东‍出国惜售‍，390万入驻上﻿海滩A级﻿商﻿圈。约‍‍看：‌赵15026441‍﻿﻿636 中原独家贡献【中‌原】,1,D,十里南京路，稀缺纯一楼独立产权商铺，房东出国惜售，390万入驻上海滩A级商圈。约看：赵15026441636 中原独家贡献【中原】
Lol they were mad at first but then they woke up and gave in.,0,normal,Lol they were mad at first but then they woke up and gave in.
我不想要2年3年的爱情，我想要千年之恋。我要爱你999年11个月30天23小时59分59秒，你只要爱我1秒钟，我们的千年之恋就达成了。,0,normal,我不想要2年3年的爱情，我想要千年之恋。我要爱你999年11个月30天23小时59分59秒，你只要爱我1秒钟，我们的千年之恋就达成了。
自考专​科‌、本科，多个专业，保证毕业​，入学签‌协‍议，不过全额退费！国家教育部永久查询，‍后期‍‍补​﻿‌﻿录预报‍从​速​​。详询13‍36682538﻿3 袁​老师​,1,D,自考专科、本科，多个专业，保证毕业，入学签协议，不过全额退费！国家教育部永久查询，后期补录预报从速。详询13366825383 袁老师
先吃饭,0,normal,先吃饭
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0,normal,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
虽然不帅，但我灵巧可爱；虽然存款少，但我工作不赖；虽然不下厨，但我很会吃菜；虽然想结婚，但你从没表态。517我要妻，别忍心把痴情的我往外踹。,0,normal,虽然不帅，但我灵巧可爱；虽然存款少，但我工作不赖；虽然不下厨，但我很会吃菜；虽然想结婚，但你从没表态。517我要妻，别忍心把痴情的我往外踹。
Love you aathi..love u lot..,0,normal,Love you aathi..love u lot..
"尊敬的姜燕北先生，您的凤凰知音""里程账户已升级为12位（CA005577362903），原卡可继续持有和使用。您2013年10月28日乘坐的绵阳 - 北京航班(CA1456，Q舱），共累积1795公里",0,normal,"尊敬的姜燕北先生，您的凤凰知音""里程账户已升级为12位（CA005577362903），原卡可继续持有和使用。您2013年10月28日乘坐的绵阳 - 北京航班(CA1456，Q舱），共累积1795公里"
Jus finish bathing...,0,normal,Jus finish bathing...
Why don't you wait 'til at least wednesday to see if you get your .,0,normal,Why don't you wait 'til at least wednesday to see if you get your .
温馨提示，截止7月20日24时，您当月套餐内流量已使用216.99MB，剩余流量83.01MB。登录 wap.10010.com 直充话费，方便又打折!,0,normal,温馨提示，截止7月20日24时，您当月套餐内流量已使用216.99MB，剩余流量83.01MB。登录 wap.10010.com 直充话费，方便又打折!
Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,0,normal,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
搜折扣：﻿仅1元‌‌抢购烤食​‌汇‌现﻿金抵用‍券！​烤‌﻿肉种类丰富，环境舒适，饮料酒‍水无限量畅饮！午晚餐﻿通‌用！抢‌购请﻿点​3﻿g.c​nnb.com.‌c﻿n/xh/b/,1,D,搜折扣：仅1元抢购烤食汇现金抵用券！烤肉种类丰富，环境舒适，饮料酒水无限量畅饮！午晚餐通用！抢购请点3g.cnnb.com.cn/xh/b/
热﻿烈庆祝洛阳牡丹妇产医院6周‍年‌院​﻿庆！关爱女性健﻿康​，我们一直​在行动‍‌‍，只要﻿3﻿6元可享​​‍受296元的女性健康套餐，报名热​线：65‌169​999,1,D,热烈庆祝洛阳牡丹妇产医院6周年院庆！关爱女性健康，我们一直在行动，只要36元可享受296元的女性健康套餐，报名热线：65169999
您‍好，牛博士股民特训营独家发布《短线﻿掘金‌令》，内附​主​力正重‌点建仓金‍股‌﻿！今日将﻿随机免费‍​赠送，同时为您﻿盘中﻿诊股，掘金﻿专‌﻿﻿线02‌3-‌6‍160‌9777【牛博士】,1,D,您好，牛博士股民特训营独家发布《短线掘金令》，内附主力正重点建仓金股！今日将随机免费赠送，同时为您盘中诊股，掘金专线023-61609777【牛博士】
"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",0,normal,"Okay. No no, just shining on. That was meant to be signing, but that sounds better."
1​‍58万﻿起北京独栋别​墅、万亩​绿色原生林，​远﻿‍离雾霾​，送‍超大﻿花园300-800平米，不限﻿﻿购，距四环﻿路40分​钟﻿​。‌抢购热线40068﻿250‌06,1,D,158万起北京独栋别墅、万亩绿色原生林，远离雾霾，送超大花园300-800平米，不限购，距四环路40分钟。抢购热线4006825006
Hows the street where the end of library walk is?,0,normal,Hows the street where the end of library walk is?
查询余额服务：您总账户余额为138.77元。详情为：主账户余额138.77元，副账户余额0.00元。温馨提示：主、副账户余额根据您账户进账和消费情况计算得出，所有消费（除通信账户支付业务或其他约定费用外）优先从副账户扣减。移动官网充值（ www.10086.cn），便捷安全，支持网银、支付宝、财付通等，更有超值折扣优惠，还可查询更多话费及产品信息。感谢您的使用，中国移动。,0,normal,查询余额服务：您总账户余额为138.77元。详情为：主账户余额138.77元，副账户余额0.00元。温馨提示：主、副账户余额根据您账户进账和消费情况计算得出，所有消费（除通信账户支付业务或其他约定费用外）优先从副账户扣减。移动官网充值（ www.10086.cn），便捷安全，支持网银、支付宝、财付通等，更有超值折扣优惠，还可查询更多话费及产品信息。感谢您的使用，中国移动。
"‍‍44 ​‌7732584‍351​, D‌‍o yo﻿u wan​t a ‌N﻿ew Nokia 3510i col​our p‌hone DeliveredTo﻿mo‍rr‍﻿ow?‌‌﻿ Wi‍﻿‍t‍h ​300 f‍ree m​inute‌s to‍ ​‍any​ mobi﻿l﻿e ‍+ 1‍00 f​‍ree tex﻿ts + F﻿‍ree‍﻿ ‌Camcorder r‌﻿ep‌ly or call​ 0800‍09​30705.",1,D,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
尊敬的携程用户，您的手机验证码为484155,0,normal,尊敬的携程用户，您的手机验证码为484155
"‌HOT LIVE ﻿FA​NTAS​IES‌ call​ n​ow﻿‍ 0​‍‌8​707‍500‌020 Just 20p‌ per m‌‍in ‍N﻿T​T Lt‍d, ‍P﻿O Bo​x﻿ 132​‌7 Croydon C﻿R​9 ﻿5WB ​​0870 is a nati‌onal ﻿rat﻿e call",1,D,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",0,normal,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
yl,0,normal,yl
i dnt wnt to tlk wid u,0,normal,i dnt wnt to tlk wid u
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",0,normal,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
江苏联‌通​‍3G晚间随​意玩流​量包﻿月优惠套餐﻿全新上​市‍‍，回复17​0‍​1开通1​0元包1G省内流量、回复17​02‌开通​30‍元包‍5G省内流量，﻿晚间时段为‍每日﻿‍23点至次日8点。订制﻿立即​生﻿﻿﻿‌效，点击链接也‌‍可​轻松办﻿理‌：     ﻿  http:‌//go﻿.j​s﻿165.co​m/i/1/BzTA6CC3,1,D,江苏联通3G晚间随意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省内流量、回复1702开通30元包5G省内流量，晚间时段为每日23点至次日8点。订制立即生效，点击链接也可轻松办理：       http://go.js165.com/i/1/BzTA6CC3
"Cus​t﻿omer‍ ​service an‍​nou‌ncement. ﻿We‍ re﻿cently tried t‌o ​make ​‍a deliv‌er‌﻿y‌‌​ to y‍ou ﻿b‍ut‌ w‍‍e​re una﻿ble​﻿ to‌ do so, plea​​﻿se﻿ call 0‌709‌9833605 ‌to r‌e-schedu‌‌‍l​e​. Ref:92‍80114",1,D,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
动感地带、神州行标准卡、畅听卡、5元卡客户可以编辑短信“CXGM”到10086，查询国际及港澳台漫游功能是否开通。月末最后一天19点后不受理。,0,normal,动感地带、神州行标准卡、畅听卡、5元卡客户可以编辑短信“CXGM”到10086，查询国际及港澳台漫游功能是否开通。月末最后一天19点后不受理。
No..few hours before.went to hair cut .,0,normal,No..few hours before.went to hair cut .
‍‌温馨提醒：明天阴转多​云微风，​18‍℃-‍29℃。﻿中关村‌﻿‍二小​学区房‌，规划‍拆 ​迁进‍行中‌，极适​合投资，详‌情致电15﻿6998797​91小邢【链家】,1,D,温馨提醒：明天阴转多云微风，18℃-29℃。中关村二小学区房，规划拆 迁进行中，极适合投资，详情致电15699879791小邢【链家】
‌由维吾尔大学生Tavfig​ N‌iz​﻿amidin‍‍​ 导演的微电影【A‌﻿q‌ P﻿er‍vane--白蛾】‌﻿，生​活在传统维吾尔族家庭长‍大‌​的男孩费﻿尔顿喜欢‍上了隔壁‍班汉族女孩，超感‌动 ht​tp‍‍​:/‌‍/y‍x.x﻿j.vnet‍.mobi﻿/ds.jsp?m‌s=b21﻿35b37‌9​a464 ​ ‌ 击链接产​生流量费按套餐‌​标准收​取，取消收看请回复‌”​‌TD”‌,1,D,由维吾尔大学生Tavfig Nizamidin 导演的微电影【Aq Pervane--白蛾】，生活在传统维吾尔族家庭长大的男孩费尔顿喜欢上了隔壁班汉族女孩，超感动 http://yx.xj.vnet.mobi/ds.jsp?ms=b2135b379a464   击链接产生流量费按套餐标准收取，取消收看请回复”TD”
杭​州﻿移﻿动﻿特﻿惠感恩：恭喜你​获‌得‍5个​Q币‌，‍‍价值5元！点击领取 ht﻿tp:/​/wap.zjicity.com/wxcs/‍​LY‌CH8h​,1,D,杭州移动特惠感恩：恭喜你获得5个Q币，价值5元！点击领取 http://wap.zjicity.com/wxcs/LYCH8h
10.8​万‍开﻿‌走​雷克萨​斯ES2‍50，‍0利息0‌月﻿供！4年﻿10万公‍里免‌费保修保养！加长豪华大​‌轿，仅剩​最‍后5台。询8337‌777‍[兰州美东4S﻿店],1,D,10.8万开走雷克萨斯ES250，0利息0月供！4年10万公里免费保修保养！加长豪华大轿，仅剩最后5台。询8337777[兰州美东4S店]
Printer is cool. I mean groovy. Wine is groovying,0,normal,Printer is cool. I mean groovy. Wine is groovying
I've got it down to a tea. not sure which flavour,0,normal,I've got it down to a tea. not sure which flavour
1​8-19日​到金都广场抢创维‌彩冰洗，以‌‌旧换新＋节‍能最高1000​元。1﻿​9‌6﻿三门冰箱1299，42寸‍‌﻿﻿2599，询15831﻿055​​310【创维】‍‌,1,D,18-19日到金都广场抢创维彩冰洗，以旧换新＋节能最高1000元。196三门冰箱1299，42寸2599，询15831055310【创维】
I know girls always safe and selfish know i got it pa. Thank you. good night.,0,normal,I know girls always safe and selfish know i got it pa. Thank you. good night.
A股双​向交易平‍台可买​涨、买跌﻿‍当天﻿随​时买‌进卖‌‌出，获利提‍速，资金杠杆​‍10​0倍，入金即送5％，登‌录ww​w.﻿166906﻿.com【富邦】﻿,1,D,A股双向交易平台可买涨、买跌当天随时买进卖出，获利提速，资金杠杆100倍，入金即送5％，登录www.166906.com【富邦】
Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?,0,normal,Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?
圣诞节到了，龙源经理《徐子涵》携全体员工期盼与好朋友共同{平安，圣诞，狂欢}一起体验圣诞的激情，并感受我们的热情！祝你和家人朋友圣诞节快乐！,0,normal,圣诞节到了，龙源经理《徐子涵》携全体员工期盼与好朋友共同{平安，圣诞，狂欢}一起体验圣诞的激情，并感受我们的热情！祝你和家人朋友圣诞节快乐！
特区岛民‌​请‍注意！龙‍​昆南商圈已‌强势‍‍崛起，百亿建​设配套，买商铺跟着‍政府规划走﻿！1.6万/平掘​金衍宏​康馨花园39​至﻿452平金铺‍6‍6‌668﻿38﻿3,1,D,特区岛民请注意！龙昆南商圈已强势崛起，百亿建设配套，买商铺跟着政府规划走！1.6万/平掘金衍宏康馨花园39至452平金铺66668383
探‍秘中国唯‌一核武器生产单位[‍搜狐]-中国移动冲浪‍​助手:‌ht﻿tp‌://go​.10​​086.cn/n‍d﻿​/mf2﻿/91y‍0‌f,1,D,探秘中国唯一核武器生产单位[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mf2/91y0f
Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0,normal,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
美媒曝光中‍国地下空军:不可战胜[搜狐]​-中‍国移‌动冲浪‍助‍​手‍:h‍t﻿t‍﻿p://go.1008​6.cn/‍‌nd/mg‍M‍/V﻿RihA,1,D,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgM/VRihA
春季养生有妙招，分享给你望记牢，不多吃酸常食甘，山药大枣养脾妙，春困来袭别犯懒，坚持锻炼身体健，心情舒畅护肝气，郊游踏青常聚聚。愿你安康！,0,normal,春季养生有妙招，分享给你望记牢，不多吃酸常食甘，山药大枣养脾妙，春困来袭别犯懒，坚持锻炼身体健，心情舒畅护肝气，郊游踏青常聚聚。愿你安康！
尊敬的客户，至‍05月​​20日09时，您的账​户余​额为    ﻿    6.‌90元​。您是1星信用客户，可享受‌﻿透支额‌度﻿为   ‍﻿ ﻿   10.﻿00元。欠费‍停机将影响您​的通信‌畅通和‌信用星‌‍级‌﻿‍，建议您﻿及时预‍存‍话费﻿。话​‍费查询​﻿请﻿拨﻿1008611。中国移动。,1,D,尊敬的客户，至05月20日09时，您的账户余额为        6.90元。您是1星信用客户，可享受透支额度为       10.00元。欠费停机将影响您的通信畅通和信用星级，建议您及时预存话费。话费查询请拨1008611。中国移动。
今日主力布局建‌仓【‌6‍00241时代万恒‌】​​﻿明‌早将重点​拉升‍出‌局，关‍注﻿勿追！明日午‌‌盘﻿封仓有﻿望涨停牛股！提前建仓内线400‍6‍322‍658【金源财经】‍,1,D,今日主力布局建仓【600241时代万恒】明早将重点拉升出局，关注勿追！明日午盘封仓有望涨停牛股！提前建仓内线4006322658【金源财经】
﻿上周五30‌0229拓尔思周一涨停，下‌午建‌仓﻿​‌‌002197证通‌​电子​，周二必涨，‌切​﻿勿追高‌，回复8​至13​005185﻿856提前建‌仓【‌广州中鼎】,1,D,上周五300229拓尔思周一涨停，下午建仓002197证通电子，周二必涨，切勿追高，回复8至13005185856提前建仓【广州中鼎】
大水牛‌市民农‌园首款生态“原味​”粽，无农药​、无化肥、无转﻿基﻿因、无色素、无香精﻿、无防腐剂。全﻿‍生态‍食材，​​只​﻿为寻﻿找‌最真实的味道‌。 （1‌6﻿8‌元、258元、588限‍量版‍）寻味电话‍400‌-669-6‍﻿79‌8‍,1,D,大水牛市民农园首款生态“原味”粽，无农药、无化肥、无转基因、无色素、无香精、无防腐剂。全生态食材，只为寻找最真实的味道。 （168元、258元、588限量版）寻味电话400-669-6798
​母‌亲‌﻿节专场4折起，诺﻿优能‍可瑞‌‍康包邮，好奇​2﻿​00减30，天猫​‍​‍孩子王官方旗舰店‌http://﻿hai‍ziwang﻿‍my.tmall﻿.com[孩子王],1,D,母亲节专场4折起，诺优能可瑞康包邮，好奇200减30，天猫孩子王官方旗舰店http://haiziwangmy.tmall.com[孩子王]
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,0,normal,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
Thanx but my birthday is over already.,0,normal,Thanx but my birthday is over already.
500平﻿﻿米2﻿00‍‌万起，​生态​花园﻿温泉别墅，紧邻首 都新机场、极品‌‍酒店SPA﻿，预约送‌大礼 40​0​6​010675,1,D,500平米200万起，生态花园温泉别墅，紧邻首 都新机场、极品酒店SPA，预约送大礼 4006010675
40万入住鲜﻿氧水世界‌‍！开盘钜惠‍2千​抵‍4万‌﻿排卡进‍行‍中﻿‍！89环岛湖景通透小高层，1‌5年全程教​育送天津户口！﻿报销车费4‍0062‍21​‌230【​蓝湖郡】‍,1,D,40万入住鲜氧水世界！开盘钜惠2千抵4万排卡进行中！89环岛湖景通透小高层，15年全程教育送天津户口！报销车费4006221230【蓝湖郡】
