text,label,attack_type,original_text
"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",0,normal,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
【抢房】首 付8万起，47-139平高 层准现 房，阔景溪谷美宅即将开售，兴龙.生态谷新青年置家卡搞定倒计时，享四重优 惠3370000,1,E,【抢房】首 付8万起，47-139平高 层准现 房，阔景溪谷美宅即将开售，兴龙.生态谷新青年置家卡办理倒计时，享四重优 惠3370000
购房赠【市区90平南向方正大院】，房款实惠最高22万！【汤廷】庭院准现房实景呈现，周末到访更有好吃、好玩、好礼拿3313366,1,E,购房赠【市区90平南向方正大院】，房款优惠最高22万！【汤廷】庭院准现房实景呈现，周末到访更有好吃、好玩、好礼拿3313366
2013「湖北会从」原题答案，前100名额免单体验，QQ：175005340【博浩会计事务】,1,E,2013「湖北会从」原题答案，前100名额免费体验，QQ：175005340【博浩会计事务】
订单号E269997798，陈先生您已购04月04日D33次03车10A号北京14:52开。请尽快换取纸质车票。【铁路客服】,0,normal,订单号E269997798，陈先生您已购04月04日D33次03车10A号北京14:52开。请尽快换取纸质车票。【铁路客服】
[139邮箱]邮件：挑战福分铁人三项赛，赚福分兑实惠好礼，抽三星手机、话费大奖！回复A或登录 mail.10086.cn 查看活动,1,E,[139邮箱]邮件：挑战福分铁人三项赛，赚福分兑优惠好礼，抽三星手机、话费大奖！回复A或登录 mail.10086.cn 查看活动
戈:那这个头像是？咋和用户解释 他清除手机卫士数据后 头像还在,0,normal,戈:那这个头像是？咋和用户解释 他清除手机卫士数据后 头像还在
自考专科、本科，多个一流，保证毕业，入学签协议，不过全额退费！国家教育部永久查询，后期补录预报从速。详询13681410399 张老师,1,E,自考专科、本科，多个专业，保证毕业，入学签协议，不过全额退费！国家教育部永久查询，后期补录预报从速。详询13681410399 张老师
机“惠”来了！交房在即，特价5套！折扣高达18万奢享恒大绿洲160-205平精装准现房，再送1600元/平名牌豪装2499999二期即将亮相,1,E,机“惠”来了！交房在即，特价5套！优惠高达18万奢享恒大绿洲160-205平精装准现房，再送1600元/平名牌豪装2499999二期即将亮相
ÌÏ predict wat time Ì_'ll finish buying?,0,normal,ÌÏ predict wat time Ì_'ll finish buying?
【朝阳区文明办】就餐不剩饭不剩菜，购物自带环保袋，分类投放垃圾，爱护公共卫生，参加“清洁空气蓝天行动”，实践绿色出行，共建Apec蓝！,0,normal,【朝阳区文明办】就餐不剩饭不剩菜，购物自带环保袋，分类投放垃圾，爱护公共卫生，参加“清洁空气蓝天行动”，实践绿色出行，共建Apec蓝！
Well i know Z will take care of me. So no worries.,0,normal,Well i know Z will take care of me. So no worries.
尊敬的会员：橡果十五周年感恩回馈200元代金券，致电4006601177带走智能手机、熊猫银币、空调被四件套、男士商务礼盒等好礼【橡果国际】,1,E,尊敬的会员：橡果十五周年感恩回馈200元代金券，致电4006601177领取智能手机、熊猫银币、空调被四件套、男士商务礼盒等好礼【橡果国际】
13款凯美瑞4.99万送保险再免3年利息手续费，汉兰达最高特价5万，逸致、雅力士日供55元起。来店送钢铁侠影券85667788【广汽丰田】,1,E,13款凯美瑞4.99万送保险再免3年利息手续费，汉兰达最高优惠5万，逸致、雅力士日供55元起。来店送钢铁侠影券85667788【广汽丰田】
"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",0,normal,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
"腾讯财付通-聚惠客户您好,感谢您在聚惠网站购买D1优尚网产品,送您30元D1优尚网官网现金券，登陆qq.d1.cn获得【D1优尚】",1,E,"腾讯财付通-聚惠客户您好,感谢您在聚惠网站购买D1优尚网产品,送您30元D1优尚网官网现金券，登陆qq.d1.cn领取【D1优尚】"
"【海航】陈广大会员，您03月28日搭乘海南航空7183北京至大连的航班将新增250里程.原可用里程0,请及时关注里程入账情况!",0,normal,"【海航】陈广大会员，您03月28日搭乘海南航空7183北京至大连的航班将新增250里程.原可用里程0,请及时关注里程入账情况!"
I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,0,normal,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
Hey i'm bored... So i'm thinking of u... So wat r u doing?,0,normal,Hey i'm bored... So i'm thinking of u... So wat r u doing?
520，惠生活帮你表白，惠生活更幸福！访问获取更多优惠券 http://wap.zjicity.com/wxcs/PcGiVp,1,E,520，惠生活帮你表白，惠生活更幸福！点击获取更多优惠券 http://wap.zjicity.com/wxcs/PcGiVp
I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,0,normal,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you
[139邮箱]邮件：[领奖通知]中国移动免费赠您50条短信，回复A立即收取，或登录mail.10086.cn使用，精彩短信专题，还可定时发送,1,E,[139邮箱]邮件：[领奖通知]中国移动免费赠您50条短信，回复A立即领取，或登录mail.10086.cn使用，精彩短信专题，还可定时发送
我不想要2年3年的爱情，我想要千年之恋。我要爱你999年11个月30天23小时59分59秒，你只要爱我1秒钟，我们的千年之恋就达成了。,0,normal,我不想要2年3年的爱情，我想要千年之恋。我要爱你999年11个月30天23小时59分59秒，你只要爱我1秒钟，我们的千年之恋就达成了。
北京宜家大减价最后6天！乔姆森90宽高架床7折仅699！更有400多种大减价产品低至5折起，限量出售先到先得，赶快行动吧【宜家俱乐部】,0,normal,北京宜家大减价最后6天！乔姆森90宽高架床7折仅699！更有400多种大减价产品低至5折起，限量出售先到先得，赶快行动吧【宜家俱乐部】
【惠生活】5月8日（明日农历三月三十，宜祭祀、解除）【商讯】畅刷 桂林热荐，中青旅遨游网昆明大理丽江石林温泉SPA双飞豪华六日游1820元/人，抢拍热线：2308600。（本信息仅供参考）【娱乐】理发师掏出剪刀威胁我，再不交出钱就要把我剪成非主流。（发送KTHSH到10086永久免单开通）,1,E,【惠生活】5月8日（明日农历三月三十，宜祭祀、解除）【商讯】畅刷 桂林热荐，中青旅遨游网昆明大理丽江石林温泉SPA双飞豪华六日游1820元/人，抢拍热线：2308600。（本信息仅供参考）【娱乐】理发师掏出剪刀威胁我，再不交出钱就要把我剪成非主流。（发送KTHSH到10086永久免费开通）
"您尾号4118的信用卡29日07:52消费人民币2,187.00元。送你99积分，马上领 t.cn/8s52qAr 。[招商银行]",0,normal,"您尾号4118的信用卡29日07:52消费人民币2,187.00元。送你99积分，马上领 t.cn/8s52qAr 。[招商银行]"
Anything lor if they all go then i go lor...,0,normal,Anything lor if they all go then i go lor...
陈先生您好，我是刚才接待您的链家地产的，我这有两套房子现在能看，您过来的话就给我打电话，我带您去看房,0,normal,陈先生您好，我是刚才接待您的链家地产的，我这有两套房子现在能看，您过来的话就给我打电话，我带您去看房
"转账汇款验证码447746。收款人姜燕北(6222020200084117544)，金额20,000.00元。请保密并确认本人操作[招商银行]",0,normal,"转账汇款验证码447746。收款人姜燕北(6222020200084117544)，金额20,000.00元。请保密并确认本人操作[招商银行]"
梵家4周年最后8小时，错过一次错过一年，1元1折起，不收费ipadmini详情 http://url.cn/3aHL8L【梵茜轩_vivi】,1,E,梵家4周年最后8小时，错过一次错过一年，1元1折起，免费ipadmini详情 http://url.cn/3aHL8L【梵茜轩_vivi】
Anything lar then Ì_ not going home 4 dinner?,0,normal,Anything lar then Ì_ not going home 4 dinner?
好莱坞量贩式KTV清凉一夏主题活动！即日起至月底下午场小包厢免单唱，啤酒买二送一，开包厢送啤酒、小吃、果盘。热线：85039777【讯】,1,E,好莱坞量贩式KTV清凉一夏主题活动！即日起至月底下午场小包厢免费唱，啤酒买二送一，开包厢送啤酒、小吃、果盘。热线：85039777【讯】
Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,0,normal,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
【移动手机阅读】少年不识愁滋味，为赋新词强说愁！芳草连天，春意荏苒，凝眸望川，正是一年好光景。美文陪伴，春光共赏，进入下载 http://139url.cn/e2ufsn,1,E,【移动手机阅读】少年不识愁滋味，为赋新词强说愁！芳草连天，春意荏苒，凝眸望川，正是一年好光景。美文陪伴，春光共赏，点击下载 http://139url.cn/e2ufsn
中庚城两江新区80万方高端生活集成，东郡二期纯板两房/三房开启全城预约，老带新享更多便宜。E组团交房在即，车位火热抢购。详询67030333,1,E,中庚城两江新区80万方高端生活集成，东郡二期纯板两房/三房开启全城预约，老带新享更多优惠。E组团交房在即，车位火热抢购。详询67030333
Somebody set up a website where you can play hold em using eve online spacebucks,0,normal,Somebody set up a website where you can play hold em using eve online spacebucks
"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",0,normal,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?"
"您尾号7544卡29日16:36ATM支出(ATM取款)3,000元。【工商银行】",0,normal,"您尾号7544卡29日16:36ATM支出(ATM取款)3,000元。【工商银行】"
不抹药一次见效专治牛皮癣、湿疹、皮炎、荨麻疹；医保定点沈阳·市中山皮肤病研究所百万现金援助会诊活动，即日起治疗特价20。询66896529,1,E,不抹药一次见效专治牛皮癣、湿疹、皮炎、荨麻疹；医保定点沈阳·市中山皮肤病研究所百万现金援助会诊活动，即日起治疗优惠20。询66896529
Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,0,normal,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
端午粽，早买早便宜！三全龙舟粽风情礼盒来袭！9.8元包邮不多发售10000盒！错过今天再等明年http://t.cn/zHPd7QD,1,E,端午粽，早买早便宜！三全龙舟粽风情礼盒来袭！9.8元包邮限量发售10000盒！错过今天再等明年http://t.cn/zHPd7QD
主城核心稀缺小户大折扣！朗诗东吴绿郡，巅峰科技四季恒温湿，精装准现房即买即享受，百变户型婚房养老都合适，入主倒计时！62856666【朗诗】,1,E,主城核心稀缺小户大优惠！朗诗东吴绿郡，巅峰科技四季恒温湿，精装准现房即买即享受，百变户型婚房养老都合适，入主倒计时！62856666【朗诗】
"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",0,normal,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta."
"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",0,normal,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . ."
尊敬的用户您好！为节约您的话费将为您零元升级移动流量包，升级为10元还可享受2月优惠！若不需办理请在今天内回复。咨询13458780954.,1,E,尊敬的用户您好！为节约您的话费将为您免费升级移动流量包，升级为10元还可享受2月优惠！若不需办理请在今天内回复。咨询13458780954.
04-11 20:45大连--飞-22:05北京首都T2降南方航空CZ6127， 订单23136381029已出票，王冬玲(票号：784-4607033942)。请提前2小时到达机场办理登机。卖家服务电话：023-63638036，淘宝旅行热线：400-1688-688。【重要提醒】近期诈骗猖狂，如您收到任何退改签、航班变动短信或电话，请联系淘宝卖家核实。【天猫】,0,normal,04-11 20:45大连--飞-22:05北京首都T2降南方航空CZ6127， 订单23136381029已出票，王冬玲(票号：784-4607033942)。请提前2小时到达机场办理登机。卖家服务电话：023-63638036，淘宝旅行热线：400-1688-688。【重要提醒】近期诈骗猖狂，如您收到任何退改签、航班变动短信或电话，请联系淘宝卖家核实。【天猫】
"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",0,normal,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,0,normal,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
"双色球 第2014077期开奖号码:08,09,12,15,19,22:10。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注），回复HS获取更多双色球帮助信息。其他彩种帮助信息回复“H+彩种代码”，如回HD获取大乐透帮助信息。【中国移动和包彩票】",0,normal,"双色球 第2014077期开奖号码:08,09,12,15,19,22:10。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注），回复HS获取更多双色球帮助信息。其他彩种帮助信息回复“H+彩种代码”，如回HD获取大乐透帮助信息。【中国移动和包彩票】"
飞信短信费：0.80元,0,normal,飞信短信费：0.80元
接上:民币53.20元]【浦发银行】,0,normal,接上:民币53.20元]【浦发银行】
You call times job today ok umma and ask them to speed up,0,normal,You call times job today ok umma and ask them to speed up
No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,0,normal,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
中医靠谱亚健康调理：肝肾、脾胃、前列腺调理、调三焦、排三浊、减脂等。凭信息体验前列疗浴88437037、88461921【浚龙】,1,E,中医专业亚健康调理：肝肾、脾胃、前列腺调理、调三焦、排三浊、减脂等。凭信息体验前列疗浴88437037、88461921【浚龙】
You'll never believe this but i have actually got off at taunton. Wow,0,normal,You'll never believe this but i have actually got off at taunton. Wow
Ok u can take me shopping when u get paid =D,0,normal,Ok u can take me shopping when u get paid =D
"兴宏程专业建造师培训友情提醒:苏州一级建造师网报:5/21-6/6,确认6/10-6/14,免单提供代报考务服务,详询68291311",1,E,"兴宏程专业建造师培训友情提醒:苏州一级建造师网报:5/21-6/6,确认6/10-6/14,免费提供代报考务服务,详询68291311"
"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight""",0,normal,"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight"""
It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,0,normal,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
超级最红星期五再袭！4/19指定超市刷交行信用卡单笔满￥128并官网开户返50％刷卡金，最高￥100（沃尔玛卜蜂莲花乐购卡仅限对应超市）即日至4/10前注册且单笔有积分消费满￥128有机会赢取4/19活动日最高返￥500刷卡金资格，详见网站【交通银行卡中心】,1,E,超级最红星期五再袭！4/19指定超市刷交行信用卡单笔满￥128并官网注册返50％刷卡金，最高￥100（沃尔玛卜蜂莲花乐购卡仅限对应超市）即日至4/10前注册且单笔有积分消费满￥128有机会赢取4/19活动日最高返￥500刷卡金资格，详见网站【交通银行卡中心】
招商银行大众版网上支付验证码：981577。支付金额29.80元。请勿将验证码告知他人并确认支付网址为合法的招商银行网址！[招商银行],0,normal,招商银行大众版网上支付验证码：981577。支付金额29.80元。请勿将验证码告知他人并确认支付网址为合法的招商银行网址！[招商银行]
Ok. Me watching tv too.,0,normal,Ok. Me watching tv too.
Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0,normal,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
今日小满 养生重在“未病先防”。详情查看http://health.qq.com/zt2013/xiaoman/index.htm,1,E,今日小满 养生重在“未病先防”。详情点击http://health.qq.com/zt2013/xiaoman/index.htm
If u sending her home first it's ok lor. I'm not ready yet.,0,normal,If u sending her home first it's ok lor. I'm not ready yet.
【招商证券】尊敬的姜燕北先生，在这特别的日子，招商证券祝愿您生日快乐，幸福美满，招商证券智远理财财富管理计划将助您财富一生。,0,normal,【招商证券】尊敬的姜燕北先生，在这特别的日子，招商证券祝愿您生日快乐，幸福美满，招商证券智远理财财富管理计划将助您财富一生。
代办：运输货运公司、汽车维修企业的交通道路运输经营许可证；考证：维修工、质检员；处理POS机申请业务。垂询0769-23329262【信使】,1,E,代办：运输货运公司、汽车维修企业的交通道路运输经营许可证；考证：维修工、质检员；办理POS机申请业务。垂询0769-23329262【信使】
(2/2)至2点退房。详询：020-66600666。请访问【中国银行】http://nms139.com/egrGd74wgXb,1,E,(2/2)至2点退房。详询：020-66600666。请点击【中国银行】http://nms139.com/egrGd74wgXb
文案：红星小四居！花三室的钱买四室，90平专利小四居，一期收官新品最高便宜近10万【红星地产】4006898115,1,E,文案：红星小四居！花三室的钱买四室，90平专利小四居，一期收官新品最高优惠近10万【红星地产】4006898115
Some of them told accenture is not confirm. Is it true.,0,normal,Some of them told accenture is not confirm. Is it true.
【谁呀】您的5个手机联系人在匿名版微信【谁呀】中描述了您的为人。点击 whoapp.net 下载【谁呀】。客服电话：02154397376,0,normal,【谁呀】您的5个手机联系人在匿名版微信【谁呀】中描述了您的为人。点击 whoapp.net 下载【谁呀】。客服电话：02154397376
永讯传媒短信广告，低价位诚招南昌市代理商（可零工）可筛选消费、年龄、单位低门槛创业。咨询：15907001539小席【资讯】,1,E,永讯传媒短信广告，低价位诚招南昌市代理商（可兼职）可筛选消费、年龄、单位低门槛创业。咨询：15907001539小席【资讯】
Dont worry. I guess he's busy.,0,normal,Dont worry. I guess he's busy.
【网银在线】您的京东白条（订单2537489474）还差2天就到最后付款日，请及时付款，以免逾期违约，如已付款无需理会。【白条】,0,normal,【网银在线】您的京东白条（订单2537489474）还差2天就到最后付款日，请及时付款，以免逾期违约，如已付款无需理会。【白条】
一年一次“全利出击，京东福利大放送“火爆开启，2张不限品类优惠券已发至您的账户，5.20-5.31收取使用有效，快来登录领取吧！[京东],1,E,一年一次“全利出击，京东福利大放送“火爆开启，2张不限品类优惠券已发至您的账户，5.20-5.31领取使用有效，快来登录领取吧！[京东]
HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,0,normal,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
【淘宝】双11将至，今年更狂欢！更有iPhone6等你拿哦！提前领券http://lovelva.taobao.com【智慧美丽屋】,0,normal,【淘宝】双11将至，今年更狂欢！更有iPhone6等你拿哦！提前领券http://lovelva.taobao.com【智慧美丽屋】
招商银行大众版网上支付验证码：114429。支付金额29.40元。请勿将验证码告知他人并确认支付网址为合法的招商银行网址！[招商银行],0,normal,招商银行大众版网上支付验证码：114429。支付金额29.40元。请勿将验证码告知他人并确认支付网址为合法的招商银行网址！[招商银行]
Its ok..come to my home it vl nice to meet and v can chat..,0,normal,Its ok..come to my home it vl nice to meet and v can chat..
活海欢乐水世界门票79元！环艺电影票20元！更多美食、电影折扣请登录 www.68quan.com【贺：乐吧券已接手拉手网所有团购】,1,E,活海欢乐水世界门票79元！环艺电影票20元！更多美食、电影优惠请登录 www.68quan.com【贺：乐吧券已接手拉手网所有团购】
