text,label,attack_type,original_text
您好！截至到2014年12月12日15时10分，您定制的（1）20元终端特惠套餐包，数据流量本地剩余83.38MB，（2）30元数据流量套餐（4G），数据流量剩余500.0MB，（3）58元300分钟语音套餐（4G），语音剩余260分钟，（4）10元200条短信套餐（4G），短信剩余179条，感谢您的使用。查流量、查话费、办业务、优惠早知道！就用“北京移动”手机客户端。点击下载： http://mobilebj.cn/?c=113/  中国移动,0,normal,您好！截至到2014年12月12日15时10分，您定制的（1）20元终端特惠套餐包，数据流量本地剩余83.38MB，（2）30元数据流量套餐（4G），数据流量剩余500.0MB，（3）58元300分钟语音套餐（4G），语音剩余260分钟，（4）10元200条短信套餐（4G），短信剩余179条，感谢您的使用。查流量、查话费、办业务、优惠早知道！就用“北京移动”手机客户端。点击下载： http://mobilebj.cn/?c=113/  中国移动
田y鸡h柔h员z享：y价136y双r套c现j49元、y价244y四r套c现j99元。d餐d话：69632499c活d不y其t活d共x。,1,M,田源鸡怀柔会员专享：原价136元双人套餐现价49元、原价244元四人套餐现价99元。订餐电话：69632499此活动不与其他活动共享。
《致q春》d影p的h，原z更j赞。s体s什m的zOUT了，y动d子k书b市j1折h低，b月g享8z优h，还z等s么？-z上j彩http://zsjc.bj.monternet.com/kd3,1,M,《致青春》电影拍的好，原著更加赞。实体书什么的早OUT了，移动电子看书比市价1折还低，包月更享8折优惠，还在等什么？-掌上精彩http://zsjc.bj.monternet.com/kd3
ARR birthday today:) i wish him to get more oscar.,0,normal,ARR birthday today:) i wish him to get more oscar.
"Goodnight, sleep well da please take care pa. Please.",0,normal,"Goodnight, sleep well da please take care pa. Please."
When Ì_ login dat time... Dad fetching Ì_ home now?,0,normal,When Ì_ login dat time... Dad fetching Ì_ home now?
专j呼x增s春x小z假[x浪]-z国y动c浪z手:http://go.10086.cn/nd/meU/Z8OFt,1,M,专家呼吁增设春夏小长假[新浪]-中国移动冲浪助手:http://go.10086.cn/nd/meU/Z8OFt
"【去哪儿网】您本次在去哪儿网付款的验证码为:755435,任何人索取验证码均为诈骗，切勿泄漏!此验证码会在5分钟后失效",0,normal,"【去哪儿网】您本次在去哪儿网付款的验证码为:755435,任何人索取验证码均为诈骗，切勿泄漏!此验证码会在5分钟后失效"
小y于y，大y于s，中h紫y观d， CBD核x豪z，私x城y万p园l，告b海w与s气q扰。280p米j装s房，x房r销z68660666,1,M,小隐于野，大隐于市，中海紫御观邸， CBD核心豪宅，私享城央万平园林，告别海雾与湿气侵扰。280平米精装四房，现房热销中68660666
No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,0,normal,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,0,normal,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
美m曝g中g地x空j:不k战s[搜h]-中g移d冲l助s:http://go.10086.cn/nd/mgu/SeDi0,1,M,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgu/SeDi0
Yunny i'm walking in citylink now Ì_ faster come down... Me very hungry...,0,normal,Yunny i'm walking in citylink now Ì_ faster come down... Me very hungry...
Well welp is sort of a semiobscure internet thing,0,normal,Well welp is sort of a semiobscure internet thing
纸d碰t北j2孕f地t内h殴[r民]-z国y动c浪z手:http://go.10086.cn/nd/mgP/UvQGb,1,M,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgP/UvQGb
您尾号4118的信用卡09日15:47消费人民币999.00元。100万份好礼马上抢 t.cn/RPSlVxs 。[招商银行],0,normal,您尾号4118的信用卡09日15:47消费人民币999.00元。100万份好礼马上抢 t.cn/RPSlVxs 。[招商银行]
美m曝g中g地x空j:不k战s[搜h]-中g移d冲l助s:http://go.10086.cn/nd/mgi/K8W5C,1,M,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgi/K8W5C
近q有p子l用b号r件m拟y完mVIP相t号d5885XXXX行p，骗z谎c有r要x改n的z料，h索y注c信x，进e盗q账h。请l记g方b会x您s要z号x息。r遇k疑，k致d完mVIP热x01058859173核s，谨f受p。-13:04-[完m世j],1,M,近期有骗子利用拨号软件模拟与完美VIP相同号段5885XXXX行骗，骗子谎称有人要修改您的资料，后索要注册信息，进而盗取账号。请牢记官方不会向您索要账号信息。如遇可疑，可致电完美VIP热线01058859173核实，谨防受骗。-13:04-[完美世界]
购y戏b送d礼，iPad3、t翼h费z周j、月y送，d你l拿！http://game.189.cn/hd/yxbslj?PUSHID=4256070135&P=18907791161,1,M,购游戏包送大礼，iPad3、天翼话费周周奖、月月送，等你来拿！http://game.189.cn/hd/yxbslj?PUSHID=4256070135&P=18907791161
K still are you loving me.,0,normal,K still are you loving me.
你s次s的r信l郡z不c，就z万x宝l旁，b仅y89土d打z景g，110㎡复s楼h送30㎡，x周j开p了！r线88982222【x新k技】,1,M,你上次说的融信澜郡真不错，就在万象宝龙旁，不仅用89土地打造景观，110㎡复式楼还送30㎡，下周就开盘了！热线88982222【新新科技】
Your dad is back in ph?,0,normal,Your dad is back in ph?
【明y集t】老y主s购w卡l！即r起t荐h友g买m珠s纪c复s大z，赠s2-3千y购w卡，x客h多y惠1 3412777/888,1,M,【明源集团】老业主送购物卡了！即日起推荐好友购买明珠世纪城复式大宅，赠送2-3千元购物卡，新客户多优惠1 3412777/888
你好吗？立夏了，心中又把你想起。愿会心的微笑，排满你每天的日历；抛弃压力，婴儿般惬意地呼吸；天气转热，别忘好好保重自己！,0,normal,你好吗？立夏了，心中又把你想起。愿会心的微笑，排满你每天的日历；抛弃压力，婴儿般惬意地呼吸；天气转热，别忘好好保重自己！
Oh for fuck's sake she's in like tallahassee,0,normal,Oh for fuck's sake she's in like tallahassee
Shall i ask one thing if you dont mistake me.,0,normal,Shall i ask one thing if you dont mistake me.
"5月26r""针m奇j 瞬s年q""华y微z形g鉴h,""岁y神t""国j注s权w崔h燕z您""c""貌s全!j蛋h礼s不t!6108999",1,M,"5月26日""针美奇迹 瞬时年轻""华怡微整形共鉴会,""岁月神偷""国际注射权威崔海燕助您""财""貌双全!金蛋豪礼送不停!6108999"
Don no da:)whats you plan?,0,normal,Don no da:)whats you plan?
【minicute米乔专卖店】亲爱的陈广大，感谢购买我们的商品！我们将随时跟踪播报状态，方便您随时了解。亲如果有问题可以联系客服哦。,0,normal,【minicute米乔专卖店】亲爱的陈广大，感谢购买我们的商品！我们将随时跟踪播报状态，方便您随时了解。亲如果有问题可以联系客服哦。
公s让y工g地w爬x引r议[f凰]-z国y动c浪z手:http://go.10086.cn/nd/lMl/12iqL3,1,M,公司让员工跪地围爬行引热议[凤凰]-中国移动冲浪助手:http://go.10086.cn/nd/lMl/12iqL3
"kk娱l城(www.kki998.com):z人b家l,老h机,s体y平t,提k5分z到z,首c送30%c金.y乐b打y!让n享s澳m之l!",1,M,"kk娱乐城(www.kki998.com):真人百家乐,老虎机,双体育平台,提款5分钟到帐,首存送30%彩金.娱乐不打烊!让您享受澳门之旅!"
您账户1407关联个人信用卡扣款，应扣人民币20598.73，实扣20598.73[招商银行],0,normal,您账户1407关联个人信用卡扣款，应扣人民币20598.73，实扣20598.73[招商银行]
"您个人信用卡08月账单￥19,896.59,$0.00，到期还款日08月28日，点 t.cn/RvwJ9aC 查账还款分期[招商银行]",0,normal,"您个人信用卡08月账单￥19,896.59,$0.00，到期还款日08月28日，点 t.cn/RvwJ9aC 查账还款分期[招商银行]"
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0,normal,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
语音信箱动态密码:321175，请注意保密，3分钟有效。,0,normal,语音信箱动态密码:321175，请注意保密，3分钟有效。
Then ur physics get a-?,0,normal,Then ur physics get a-?
【院x通】j日z5月17r一c订g《钢t侠3》2z或y上，j可c与16tTCL手j抽j。活d详q http://t.cn/zTO1Kly ；即r至5y5日，y次g买s张h以s小p友x爱d《疯k原s人》，j送y张y线t兑h券。r不x接s此l短x，请hqxyx取x。,1,M,【院线通】即日至5月17日一次订购《钢铁侠3》2张或以上，即可参与16台TCL手机抽奖。活动详情 http://t.cn/zTO1Kly ；即日至5月5日，一次购买三张或以上小朋友喜爱的《疯狂原始人》，即送一张院线通兑换券。若不需接收此类短信，请回qxyx取消。
Why you keeping me away like this,0,normal,Why you keeping me away like this
Have you had a good day? Mine was really busy are you up to much tomorrow night?,0,normal,Have you had a good day? Mine was really busy are you up to much tomorrow night?
只y想b到，m有t不d！世m广c商zloft，79折j爆k团，45-55㎡b变k间，m一d二，j爆j8800元/㎡q68556888【世m】,1,M,只有想不到，没有团不到！世茂广场商住loft，79折劲爆开团，45-55㎡百变空间，买一得二，惊爆价8800元/㎡起68556888【世茂】
"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",0,normal,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0,normal,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
Oh ok no prob..,0,normal,Oh ok no prob..
【京东】钻石要掉啦！专享1350元国庆礼包，9.30前来会员俱乐部领取！保卫钻石特权 jd.com/r0LMnb 回TD退订,0,normal,【京东】钻石要掉啦！专享1350元国庆礼包，9.30前来会员俱乐部领取！保卫钻石特权 jd.com/r0LMnb 回TD退订
Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,0,normal,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
【漂l瓶★1482300】d家h！想h我y起z游t下m？赶k行d吧！【z接h复c为h友，h复JJj收p子】,1,M,【漂流瓶★1482300】大家好！想和我一起周游天下吗？赶快行动吧！【直接回复成为好友，回复JJ拒收瓶子】
和游戏，炎热的夏天给你带来无穷欢乐！缤纷游戏任你选择、想玩什么你说了算、话费支付一键到位、精品游戏劲爽体验、有玩有送心情嗨翻！本月底前下载登陆下月即可获赠5元游戏点卡，还有机会抽取500元当当卡哦！下载和游戏→http://t.cn/RPyiV6l,0,normal,和游戏，炎热的夏天给你带来无穷欢乐！缤纷游戏任你选择、想玩什么你说了算、话费支付一键到位、精品游戏劲爽体验、有玩有送心情嗨翻！本月底前下载登陆下月即可获赠5元游戏点卡，还有机会抽取500元当当卡哦！下载和游戏→http://t.cn/RPyiV6l
"双色球 第2014030期开奖号码:12,18,19,23,24,30:10。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注），回复HS获取更多双色球帮助信息。其他彩种帮助信息回复“H+彩种代码”，如回HD获取大乐透帮助信息。【中国移动手机彩票】",0,normal,"双色球 第2014030期开奖号码:12,18,19,23,24,30:10。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注），回复HS获取更多双色球帮助信息。其他彩种帮助信息回复“H+彩种代码”，如回HD获取大乐透帮助信息。【中国移动手机彩票】"
Its ok..come to my home it vl nice to meet and v can chat..,0,normal,Its ok..come to my home it vl nice to meet and v can chat..
Hope you are not scared!,0,normal,Hope you are not scared!
【招商证券】短线建议关注大禹节水300021、华西股份000936。个人观点仅供参考。--胡东升[回B退订],0,normal,【招商证券】短线建议关注大禹节水300021、华西股份000936。个人观点仅供参考。--胡东升[回B退订]
Hmmm.but you should give it on one day..,0,normal,Hmmm.but you should give it on one day..
"体c大l透d13057期k奖h码0715273335*0710,j池y1.23亿y.登lwww.weicai.com或k户d,充z100送10y,即c即s.服w热x125991",1,M,"体彩大乐透第13057期开奖号码0715273335*0710,奖池约1.23亿元.登录www.weicai.com或客户端,充值100送10元,即充即送.服务热线125991"
U havenåÕt lost me ill always b here 4u.i didnåÕt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatåÕs what itried2tell urmom.i careabout u,0,normal,U havenåÕt lost me ill always b here 4u.i didnåÕt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatåÕs what itried2tell urmom.i careabout u
信x时d掌w什m最z要？d然s信x啦！g考q3-5天，y测x息，y题c题，w们m年r一b分r点“s”成j！83608552状y宝f路,1,M,信息时代掌握什么最重要？当然是信息啦！高考前3-5天，预测信息，押题猜题，我们每年让一部分人点“试”成金！83608552状元宝丰路
"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",0,normal,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
Waiting in e car 4 my mum lor. U leh? Reach home already?,0,normal,Waiting in e car 4 my mum lor. U leh? Reach home already?
【招商证券】财富版：新电改方案上报中央，配售电侧改革先行；财政部等四部委出台充电桩建设奖励政策，新能源汽车有望加速普及。指数中阳线再创新高强势格局突出，银行股继续中线关注，并关注汽车、节能环保等补涨机会。投资建议仅供参考，回复N退订。,0,normal,【招商证券】财富版：新电改方案上报中央，配售电侧改革先行；财政部等四部委出台充电桩建设奖励政策，新能源汽车有望加速普及。指数中阳线再创新高强势格局突出，银行股继续中线关注，并关注汽车、节能环保等补涨机会。投资建议仅供参考，回复N退订。
Went to pay rent. So i had to go to the bank to authorise the payment.,0,normal,Went to pay rent. So i had to go to the bank to authorise the payment.
【猎聘网】猎聘秘书台:11:54与您通话的是猎头占泰(ID号:LT14533308)可登录网站查询联系.请您回复短信对此次通话进行评价，1为满意，2为一般，3为不满意。,0,normal,【猎聘网】猎聘秘书台:11:54与您通话的是猎头占泰(ID号:LT14533308)可登录网站查询联系.请您回复短信对此次通话进行评价，1为满意，2为一般，3为不满意。
Dont kick coco when he's down,0,normal,Dont kick coco when he's down
虽然不帅，但我灵巧可爱；虽然存款少，但我工作不赖；虽然不下厨，但我很会吃菜；虽然想结婚，但你从没表态。517我要妻，别忍心把痴情的我往外踹。,0,normal,虽然不帅，但我灵巧可爱；虽然存款少，但我工作不赖；虽然不下厨，但我很会吃菜；虽然想结婚，但你从没表态。517我要妻，别忍心把痴情的我往外踹。
That was random saw my old roomate on campus. He graduated,0,normal,That was random saw my old roomate on campus. He graduated
"Gud gud..k, chikku tke care.. sleep well gud nyt",0,normal,"Gud gud..k, chikku tke care.. sleep well gud nyt"
I'm not sure if its still available though,0,normal,I'm not sure if its still available though
信用卡还款方式温馨提示：2日内回复#ZDFQ将本期账单的部分新增消费19089.86元分6期还，即可获赠500积分，每期本金3181.64元，每期手续费143.17元。首次办理账单分期还可享首笔手续费8.8折（最高减100元），回馈次月底入账[招商银行],0,normal,信用卡还款方式温馨提示：2日内回复#ZDFQ将本期账单的部分新增消费19089.86元分6期还，即可获赠500积分，每期本金3181.64元，每期手续费143.17元。首次办理账单分期还可享首笔手续费8.8折（最高减100元），回馈次月底入账[招商银行]
不x购、b限d，产c一t化，j装j店s公y，坐x巨d发z红l！60万p醇s商p，家l福y向q约！x询：4006333550,1,M,不限购、不限贷，产城一体化，精装酒店式公寓，坐享巨大发展红利！60万平醇熟商配，家乐福意向签约！详询：4006333550
友宝退款提醒，您购买的旺仔牛奶原味245ml已超过取货时间，已经将4.50元返还您的友宝钱包，客服4001-528-528,0,normal,友宝退款提醒，您购买的旺仔牛奶原味245ml已超过取货时间，已经将4.50元返还您的友宝钱包，客服4001-528-528
您好！截至到2014年09月04日10时22分，您已使用数据流量52.22MB，其中套餐外流量52.22MB，已产生套餐外流量费用0.0元，套餐内剩余流量20.0MB，感谢您使用流量查询服务。中国移动,0,normal,您好！截至到2014年09月04日10时22分，您已使用数据流量52.22MB，其中套餐外流量52.22MB，已产生套餐外流量费用0.0元，套餐内剩余流量20.0MB，感谢您使用流量查询服务。中国移动
198-312㎡新p别s，买s层s一c，不x购，c高s用l！赠s观s平t、私j花y、双c位，68039999.,1,M,198-312㎡新品别墅，买三层送一层，不限购，超高使用率！赠送观水平台、私家花园、双车位，68039999.
Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,0,normal,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
惊b！招sLAVIE公s48万/t起！60-110p商w办gLOFT，买y层d两c面j，投z首x不x购b限d到f有l66918999【元x】,1,M,惊爆！招商LAVIE公社48万/套起！60-110平商务办公LOFT，买一层得两层面积，投资首选不限购不限贷到访有礼66918999【元讯】
On ma way to school. Can you pls send me ashley's number,0,normal,On ma way to school. Can you pls send me ashley's number
喜x：金d国j城 y您m费c加q城x运d抽j！您b要c过s期s景d层，z后r利k盘！k盘s家d，买f必s值！5139099，6829555,1,M,喜讯：金都国际城 邀您免费参加全城幸运大抽奖！您不要错过三期实景多层，最后让利开盘！开盘送家电，买房必升值！5139099，6829555
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",0,normal,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow"
绥h维n斯x象d言r评x活d开s报m 凭d信d店j获1000y感e代j卡y张（s量y限）z直l维n斯d尊j皇j店r线:15046554040,1,M,绥化维纳斯形象代言人评选活动开始报名 凭短信到店即获1000元感恩代金卡一张（数量有限）中直路维纳斯的尊爵皇家店热线:15046554040
"中x媒t村z卓：w行j日s多k理c，5万q,测s年h收y为：97t/92天，4.8％；276t，5.1％；网y可g，预g从s。理c非c款、c品y风x、投z须j慎。x询13810067020。",1,M,"中信媒体村张卓：我行今日售多款理财，5万起,测算年化收益为：97天/92天，4.8％；276天，5.1％；网银可购，预购从速。理财非存款、产品有风险、投资须谨慎。详询13810067020。"
中y：午h我s买r【300223北j君z】明t有w高k5出z点g注w追。h668或d18603077663预y我s内x！若w回f不z公b,1,M,中银：午后我司买入【300223北京君正】明天有望高开5出重点关注勿追。回668或打18603077663预约我司内线！若无回复不再公布
"Merry Christmas to you too babe, i love ya *kisses*",0,normal,"Merry Christmas to you too babe, i love ya *kisses*"
(1/2)联t手j营y厅g送d礼！z要n是l通3Gy户，s机d录wap.10010.comh客h端d录j行h费、l量c询、y务d制d，就y机,1,M,(1/2)联通手机营业厅恭送大礼！只要您是联通3G用户，手机登录wap.10010.com或客户端登录进行话费、流量查询、业务定制等，就有机
如果想洗白要找他们,0,normal,如果想洗白要找他们
纸d碰t北j2孕f地t内h殴[r民]-z国y动c浪z手:http://go.10086.cn/nd/mgP/UrCDL,1,M,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgP/UrCDL
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0,normal,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola
??佰h驾x火r招s中??p备q新c地????q新j练c????快s毕y????练c地d：东d，蔡t??学f：原j7500/人p此d信b名k享??y惠j??6800/人，j限q100名，y报c速???b名?：18950060565????????????????13606086716 ????????????????13950155473,1,M,??佰河驾校火热招生中??配备全新场地????全新教练车????快速毕业????练车地点：东渡，蔡塘??学费：原价7500/人凭此短信报名可享??优惠价??6800/人，仅限前100名，欲报从速???报名?：18950060565????????????????13606086716 ????????????????13950155473
您尾号1984浦发信用卡因交易密码错误于13:11人民币230.00元交易失败。如有疑问，请致电卡背面客服热线。【浦发银行】,0,normal,您尾号1984浦发信用卡因交易密码错误于13:11人民币230.00元交易失败。如有疑问，请致电卡背面客服热线。【浦发银行】
开h野s鱼g隆z入z横d！本d所y鱼l自q江y头k化。b月s有c价8.5z优h欢y光l。地z康z南j252号d话86755577【k化y馆】,1,M,开化野生鱼馆隆重入驻横店！本店所有鱼来自钱江源头开化。本月所有菜价8.5折优惠欢迎光临。地址康庄南街252号电话86755577【开化鱼馆】
"Did you say bold, then torch later. Or one torch and 2bold?",0,normal,"Did you say bold, then torch later. Or one torch and 2bold?"
"全g十d橱g品p--中m合z【我l厨g】针d融k东n海x区y主y板c柜z募z，您d服w顾w黄r-18874885459,89721747，体y店z：长s各g端m场。【w乐c柜】",1,M,"全国十大橱柜品牌--中美合资【我乐厨柜】针对融科东南海小区业主样板橱柜招募中，您的服务顾问黄蓉-18874885459,89721747，体验店址：长沙各高端卖场。【我乐厨柜】"
您好，您本期招行个人信用卡账单￥910.00，到期还款日2014年12月25日；本期账单未还金额￥910.00。微信随手查账单 t.cn/zTRHVm1 。[招商银行],0,normal,您好，您本期招行个人信用卡账单￥910.00，到期还款日2014年12月25日；本期账单未还金额￥910.00。微信随手查账单 t.cn/zTRHVm1 。[招商银行]
雅s现c，定z有d礼。z会s日，g有31j展s预d约d、印d塑j展，z计c展m积369p米。d展q拨15800336839【m奥l特】,1,M,雅式现场，定展有大礼。展会首日，共有31家展商预定约旦、印度塑胶展，总计参展面积369平米。定展请拨15800336839【米奥兰特】
海n6名x学n生b校z带z开f[新h]-中g移d冲l助s:http://go.10086.cn/nd/m4i/6hOb0,1,M,海南6名小学女生被校长带走开房[新华]-中国移动冲浪助手:http://go.10086.cn/nd/m4i/6hOb0
500平m200万q，生t花y温q别s，紧l首 d新j场、j品j店SPA，y约s大l 4006010675,1,M,500平米200万起，生态花园温泉别墅，紧邻首 都新机场、极品酒店SPA，预约送大礼 4006010675
Id onluy matters when getting on from offcampus,0,normal,Id onluy matters when getting on from offcampus
怎m关j了,1,M,怎么关机了
礼b等n拿g老s13022801528.[西a建x教y],1,M,礼包等你拿高老师13022801528.[西安建迅教育]
Can i get your opinion on something first?,0,normal,Can i get your opinion on something first?
As if i wasn't having enough trouble sleeping.,0,normal,As if i wasn't having enough trouble sleeping.
"【中国国航】尊敬的姜燕北先生，您的凤凰知音""里程账户已升级为12位(卡号CA005577362903），原卡可继续持有和使用。您2014年10月16日乘坐的杭州 - 北京航班(CA1564(CA1564)，Y舱），共累积1247公里",0,normal,"【中国国航】尊敬的姜燕北先生，您的凤凰知音""里程账户已升级为12位(卡号CA005577362903），原卡可继续持有和使用。您2014年10月16日乘坐的杭州 - 北京航班(CA1564(CA1564)，Y舱），共累积1247公里"
"今r带k户9.03y买j000060中j岭n，明r将h暴z,切w追g。 合z热x 0898-68180530详q请d【光d私/m】",1,M,"今日带客户9.03元买进000060中金岭南，明日将会暴涨,切勿追高。 合作热线 0898-68180530详情请电【光大私/募】"
【京东】京东男装万件精品5折封顶。预约立获399-40男神券，9.10-12尽享男装低价！ jd.com/g9Ngrv 回复TD退订,0,normal,【京东】京东男装万件精品5折封顶。预约立获399-40男神券，9.10-12尽享男装低价！ jd.com/g9Ngrv 回复TD退订
吃饭饭,0,normal,吃饭饭
假如世界没有烟，人人赛过活神仙。空气清清心悠闲，日子淡淡比蜜甜。身强体壮又省钱，健康长寿笑开颜。世界无烟日，共为环保做贡献。祝无烟日快乐！,0,normal,假如世界没有烟，人人赛过活神仙。空气清清心悠闲，日子淡淡比蜜甜。身强体壮又省钱，健康长寿笑开颜。世界无烟日，共为环保做贡献。祝无烟日快乐！
"路c不k怕，j怕m地t，高d地t，精q定w，快s导h，秒s一q路c，找y行、z饭d，so easy,一j在s，走b全q，下z地z： http://ah-3g.cn/cp.jsp?id=6427",1,M,"路痴不可怕，就怕没地图，高德地图，精确定位，快速导航，秒杀一切路痴，找银行、找饭店，so easy,一键在手，走遍全球，下载地址： http://ah-3g.cn/cp.jsp?id=6427"
Ok going to sleep. Hope i can meet her.,0,normal,Ok going to sleep. Hope i can meet her.
