text,label,attack_type,original_text
美曝媒中光国地空下军不:可战[胜搜狐-]中国动移冲助浪:手tht:p//g.o01086c./nndm/g/p16rvOm,1,I,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/16rvmO
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",0,normal,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
您尾号1984浦发信用卡因交易密码错误于13:11人民币230.00元交易失败。如有疑问，请致电卡背面客服热线。【浦发银行】,0,normal,您尾号1984浦发信用卡因交易密码错误于13:11人民币230.00元交易失败。如有疑问，请致电卡背面客服热线。【浦发银行】
探秘中国一唯武核器产生单位[狐搜]-国中移动冲助浪:手http://og.01068.cn/nd/fm/4SqX7v,1,I,探秘中国唯一核武器生产单位[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mf4/SXqv7
江联苏3通G晚间意随流玩量包优月惠餐套新全市上，回复7101通开01元包G1省内流、量复回170开23通元05包G省内流量晚，间时段为每2日3至点次8日点。订立制生即，效击点接链也可轻松办理：       htt:p/g/oj.1s56.com/i/1Q/BkGXeGW,1,I,江苏联通3G晚间随意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省内流量、回复1702开通30元包5G省内流量，晚间时段为每日23点至次日8点。订制立即生效，点击链接也可轻松办理：       http://go.js165.com/i/1/QBkGeXWG
How much she payed. Suganya.,0,normal,How much she payed. Suganya.
潍万坊锦小商品批发市！中心权产旺铺高！报回零、险风全、款万七起终，身托管前、十年收益78.费免看0房35-3722458/5181,1,I,潍坊万锦小商品批发！市中心产权旺铺！高回报、零风险、全款七万起，终身托管、前十年收益87.免费看房0533-2724855/811
"尊敬的会员：玩美暑假,畅邮""韩国！皇家加勒比豪华邮轮",0,normal,"尊敬的会员：玩美暑假,畅邮""韩国！皇家加勒比豪华邮轮"
"[EL]错峰出行,好房不贵:艺龙送200元大红包至您账户,11月5日前订预付酒店直接抵房费.点 d.elong.cn/50937 下载客户端",0,normal,"[EL]错峰出行,好房不贵:艺龙送200元大红包至您账户,11月5日前订预付酒店直接抵房费.点 d.elong.cn/50937 下载客户端"
Try neva mate!!,0,normal,Try neva mate!!
"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",0,normal,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
具家工组厂团销直百会件万具家底价销直再好送到礼今日1点9结束3，88元垫床狂疯抢在，中山博览中心常年红馆湾树13608143632好[网家],1,I,家具工厂组团直销会百万件家具底价直销再送好礼到今日19点结束，388元床垫疯狂抢，在中山博览中心常年馆红树湾13680143362[好家网]
您好！您已成功开通短期国际及港澳台漫游功能。若您没有提前关闭，本业务将在30天后自动关闭。国际漫游数据流量费用较高，收发彩信需要收取流量费。了解详细资费和使用方法可登陆www.10086.cn/roaming，国际漫游时如需帮助可拨打+8613800100186（中国移动客户免费）。中国移动,0,normal,您好！您已成功开通短期国际及港澳台漫游功能。若您没有提前关闭，本业务将在30天后自动关闭。国际漫游数据流量费用较高，收发彩信需要收取流量费。了解详细资费和使用方法可登陆www.10086.cn/roaming，国际漫游时如需帮助可拨打+8613800100186（中国移动客户免费）。中国移动
刺冲一中/外语/实验！28天必考点集训，点命睛题规，律突破重难点让，学生掌握高分技巧必，8抢0考分示入高范中！6咨0727288,1,I,冲刺一中/外语/实验！28天必考点集训，点睛命题规律，突破重难点，让学生掌握高分技巧，必抢80分考入示范高中！咨60277828
"Same, I'm at my great aunts anniversary party in tarpon springs",0,normal,"Same, I'm at my great aunts anniversary party in tarpon springs"
唯会品二周选精推荐宾：度装男蜜、雪儿女、装欧莱珀妆化品、尼丹箱熊包圣、伽步女男鞋热等售回！T复D订退www.viphspo.com唯【品会】,1,I,唯品会周二精选推荐：宾度男装、蜜雪儿女装、欧珀莱化妆品、丹尼熊箱包、圣伽步男女鞋等热售！回复TD退订www.vipshop.com【唯品会】
Haha... Hope Ì_ can hear the receipt sound... Gd luck!,0,normal,Haha... Hope Ì_ can hear the receipt sound... Gd luck!
【招商证券】000002万科Ａ：11月10日召开14年2次临时股东大会，互联网投票系统投票时间11月7日15时-11月10日15时。仅供参考，以沪深交易所公告为准,0,normal,【招商证券】000002万科Ａ：11月10日召开14年2次临时股东大会，互联网投票系统投票时间11月7日15时-11月10日15时。仅供参考，以沪深交易所公告为准
您好！您订购的套餐外包月增值业务有：中国移动业务：1、手机支付（中国移动通信有限公司提供），0.0元/月；由中国移动代收费的业务：2、社区经典（深圳市腾讯计算机系统有限公司提供），10.0元/月；上述业务详细费用信息见账单。发送CXZD+年月（如CXZD201307）至10086即可查询账单信息。回复“业务序号”取消对应业务；如需取消多项业务，请回复各业务序号，中间用逗号分隔。2小时内回复有效，回复免费。中国移动,0,normal,您好！您订购的套餐外包月增值业务有：中国移动业务：1、手机支付（中国移动通信有限公司提供），0.0元/月；由中国移动代收费的业务：2、社区经典（深圳市腾讯计算机系统有限公司提供），10.0元/月；上述业务详细费用信息见账单。发送CXZD+年月（如CXZD201307）至10086即可查询账单信息。回复“业务序号”取消对应业务；如需取消多项业务，请回复各业务序号，中间用逗号分隔。2小时内回复有效，回复免费。中国移动
您尾号4118的信用卡03日13:03消费人民币311.00元。送你99积分，马上领 t.cn/8s52qAr 。[招商银行],0,normal,您尾号4118的信用卡03日13:03消费人民币311.00元。送你99积分，马上领 t.cn/8s52qAr 。[招商银行]
10兆宽带不限，时每月仅5需0元还，大送手屏机哦5！3.1来前联通集庆路业营办厅理存，030还加3送00电！话6：6610409,1,I,10兆宽带不限时，每月仅需50元，还送大屏手机哦！5.31前来联通集庆路营业厅办理，存300还加送300！电话：66160049
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0,normal,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola
"信用卡1707于10月23日16:19消费人民币360.07,记账金额以账单显示为准。加“浦发银行信用卡中心”官方微信查询/待续【浦发银行】",0,normal,"信用卡1707于10月23日16:19消费人民币360.07,记账金额以账单显示为准。加“浦发银行信用卡中心”官方微信查询/待续【浦发银行】"
大恒微基，金千大万利让地！口铁3年熟醇大【盘恒大城5期8】01-85精平湖装豪山收宅官献钜，加信微号SCH_DC购房立减万188468888,1,I,恒大微基金，千万大让利！地铁口3年醇熟大盘【恒大城5期】80-158平精装湖山豪宅收官钜献，加微信号CS_HDC购房立减1万88648888
"包只不邮罕稀韩!都3款4品牌团4折起闪晕的您眼更,有满减享折上,折购抢:吧hnaudyiseht.aml.loc。m退回订T复D【韩都舍衣】",1,I,"只包邮不稀罕!韩都34款品牌团4折起闪晕您的眼,更有满减享折上折,抢购吧:handuyishe.tmall.com。退订回复TD【韩都衣舍】"
汉悦庭府：3000订元三房“！状楼元”火认热筹，高最优2惠.万5！有另每日99特元等惠你拿！府学名宅智尊者享！热5线50988【8内信黄】箱,1,I,汉庭悦府：3000元订三房！“状元楼”火热认筹，最高优惠2.5万！另有每日99元特惠等你拿！学府名宅智者尊享！热线5590888【内黄信箱】
里十京南，路缺稀纯一楼独产立商权铺，东房国出惜，售93万0入驻上海A滩商级。圈约看：1赵0562446163 中原家独贡献【中】原,1,I,十里南京路，稀缺纯一楼独立产权商铺，房东出国惜售，390万入驻上海滩A级商圈。约看：赵15026441636 中原独家贡献【中原】
Lol they were mad at first but then they woke up and gave in.,0,normal,Lol they were mad at first but then they woke up and gave in.
我不想要2年3年的爱情，我想要千年之恋。我要爱你999年11个月30天23小时59分59秒，你只要爱我1秒钟，我们的千年之恋就达成了。,0,normal,我不想要2年3年的爱情，我想要千年之恋。我要爱你999年11个月30天23小时59分59秒，你只要爱我1秒钟，我们的千年之恋就达成了。
考自专、科科本多，专个，业保证毕业，学入协签议，不过全额费退国！家教育永部查久询后，补期录预报从。速详询13368625338袁 师老,1,I,自考专科、本科，多个专业，保证毕业，入学签协议，不过全额退费！国家教育部永久查询，后期补录预报从速。详询13366825383 袁老师
先吃饭,0,normal,先吃饭
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0,normal,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
虽然不帅，但我灵巧可爱；虽然存款少，但我工作不赖；虽然不下厨，但我很会吃菜；虽然想结婚，但你从没表态。517我要妻，别忍心把痴情的我往外踹。,0,normal,虽然不帅，但我灵巧可爱；虽然存款少，但我工作不赖；虽然不下厨，但我很会吃菜；虽然想结婚，但你从没表态。517我要妻，别忍心把痴情的我往外踹。
Love you aathi..love u lot..,0,normal,Love you aathi..love u lot..
"尊敬的姜燕北先生，您的凤凰知音""里程账户已升级为12位（CA005577362903），原卡可继续持有和使用。您2013年10月28日乘坐的绵阳 - 北京航班(CA1456，Q舱），共累积1795公里",0,normal,"尊敬的姜燕北先生，您的凤凰知音""里程账户已升级为12位（CA005577362903），原卡可继续持有和使用。您2013年10月28日乘坐的绵阳 - 北京航班(CA1456，Q舱），共累积1795公里"
Jus finish bathing...,0,normal,Jus finish bathing...
Why don't you wait 'til at least wednesday to see if you get your .,0,normal,Why don't you wait 'til at least wednesday to see if you get your .
温馨提示，截止7月20日24时，您当月套餐内流量已使用216.99MB，剩余流量83.01MB。登录 wap.10010.com 直充话费，方便又打折!,0,normal,温馨提示，截止7月20日24时，您当月套餐内流量已使用216.99MB，剩余流量83.01MB。登录 wap.10010.com 直充话费，方便又打折!
Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,0,normal,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
搜扣折：仅1元购抢烤汇食现金抵用！券烤肉种类丰，富环境适舒，料饮酒无水限量畅饮午！晚通餐用！购抢请3点.gcnn.bcmoc.nx/h/b/,1,I,搜折扣：仅1元抢购烤食汇现金抵用券！烤肉种类丰富，环境舒适，饮料酒水无限量畅饮！午晚餐通用！抢购请点3g.cnnb.com.cn/xh/b/
烈热庆祝洛阳牡妇丹医产院6周年庆院！关爱性女康健我，们直一行在动，要只63可元受享92元6女的性健套康餐报，热名：线65619999,1,I,热烈庆祝洛阳牡丹妇产医院6周年院庆！关爱女性健康，我们一直在行动，只要36元可享受296元的女性健康套餐，报名热线：65169999
您好牛，博股士特民训营独家发布短《线掘金》令内，附力主正重点仓建金股今！将日机随免费送赠，同为时您盘诊中股掘，金线专20-366190777【博牛】士,1,I,您好，牛博士股民特训营独家发布《短线掘金令》，内附主力正重点建仓金股！今日将随机免费赠送，同时为您盘中诊股，掘金专线023-61609777【牛博士】
"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",0,normal,"Okay. No no, just shining on. That was meant to be signing, but that sounds better."
51万8北起京栋独墅别、亩万色绿原生林远，雾离，霾送超花大园300-800平，米限不，购距四环4路分0钟。购抢热线4006285006,1,I,158万起北京独栋别墅、万亩绿色原生林，远离雾霾，送超大花园300-800平米，不限购，距四环路40分钟。抢购热线4006825006
Hows the street where the end of library walk is?,0,normal,Hows the street where the end of library walk is?
查询余额服务：您总账户余额为138.77元。详情为：主账户余额138.77元，副账户余额0.00元。温馨提示：主、副账户余额根据您账户进账和消费情况计算得出，所有消费（除通信账户支付业务或其他约定费用外）优先从副账户扣减。移动官网充值（ www.10086.cn），便捷安全，支持网银、支付宝、财付通等，更有超值折扣优惠，还可查询更多话费及产品信息。感谢您的使用，中国移动。,0,normal,查询余额服务：您总账户余额为138.77元。详情为：主账户余额138.77元，副账户余额0.00元。温馨提示：主、副账户余额根据您账户进账和消费情况计算得出，所有消费（除通信账户支付业务或其他约定费用外）优先从副账户扣减。移动官网充值（ www.10086.cn），便捷安全，支持网银、支付宝、财付通等，更有超值折扣优惠，还可查询更多话费及产品信息。感谢您的使用，中国移动。
"447 372583415 ,oDy ou wnat a eNwN koia 531i0c oluor hpnoeD elvieerTdomroor?wW ti h030 free miunetst oa ynm obiel+  10 0rfeet xest+ F ree Cmacodrer erpylo r cal l0800039007.5",1,I,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
尊敬的携程用户，您的手机验证码为484155,0,normal,尊敬的携程用户，您的手机验证码为484155
"OHTL VIE AFNATSEI Scla lnwo 07807500020J uts 02p pre mni TN TLtd ,POB xo 1372C orydno C9R 5WB0 870 is a ntaoianl raet call",1,I,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",0,normal,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
yl,0,normal,yl
i dnt wnt to tlk wid u,0,normal,i dnt wnt to tlk wid u
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",0,normal,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
江苏通联3G晚随间玩意量流包月惠优套餐新全上，市回1复710开1通元01包G内省流量、复回1720通开03包元5G内省量流，晚时间为段每2日点3次至日点8。订制立即生，效点链击也接可松轻理办 ：      http://ogj.s165.com/i1//zBTA6CC3,1,I,江苏联通3G晚间随意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省内流量、回复1702开通30元包5G省内流量，晚间时段为每日23点至次日8点。订制立即生效，点击链接也可轻松办理：       http://go.js165.com/i/1/BzTA6CC3
"Csutoemr sreivc enaonuncemetn. We recentyl tired ot amek  adeliveyrt oy uob tu eweru nbal et odo os, pelaes cal l00799833605 otr -eschedlue .Rfe9:208141",1,I,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
动感地带、神州行标准卡、畅听卡、5元卡客户可以编辑短信“CXGM”到10086，查询国际及港澳台漫游功能是否开通。月末最后一天19点后不受理。,0,normal,动感地带、神州行标准卡、畅听卡、5元卡客户可以编辑短信“CXGM”到10086，查询国际及港澳台漫游功能是否开通。月末最后一天19点后不受理。
No..few hours before.went to hair cut .,0,normal,No..few hours before.went to hair cut .
温提馨：醒天明转阴多云微，风81℃-2℃9。关中村小二区学房，规拆划 进迁中行，极适合资投详，情致电15699897791小【邢链家】,1,I,温馨提醒：明天阴转多云微风，18℃-29℃。中关村二小学区房，规划拆 迁进行中，极适合投资，详情致电15699879791小邢【链家】
由维尔吾大生学Tvaif gNiazimdni导 演的微影电A【qP evraen--白】蛾，生在活传维统吾族尔庭家大长的孩男尔费顿喜欢了上隔壁汉班女族，孩感超 动thpt/:y/xx.j.vent.moib/ds.js?pm=s2b315b37a9446   击链接生产流费量套按标餐收准取取，消收请看回复T”D”,1,I,由维吾尔大学生Tavfig Nizamidin 导演的微电影【Aq Pervane--白蛾】，生活在传统维吾尔族家庭长大的男孩费尔顿喜欢上了隔壁班汉族女孩，超感动 http://yx.xj.vnet.mobi/ds.jsp?ms=b2135b379a464   击链接产生流量费按套餐标准收取，取消收看请回复”TD”
州杭动移特惠恩感：恭你喜得获个5币Q，值价5元点！领击取 htpt/:/wa.pzjicit.ycmo/wcx/sYLCH8h,1,I,杭州移动特惠感恩：恭喜你获得5个Q币，价值5元！点击领取 http://wap.zjicity.com/wxcs/LYCH8h
01.8万开雷走克萨E斯S520，利0息月0供4！1年0万里公免费保修保养！加豪长华轿大仅，最剩后台5。询8373777兰[州东美S4]店,1,I,10.8万开走雷克萨斯ES250，0利息0月供！4年10万公里免费保修保养！加长豪华大轿，仅剩最后5台。询8337777[兰州美东4S店]
Printer is cool. I mean groovy. Wine is groovying,0,normal,Printer is cool. I mean groovy. Wine is groovying
I've got it down to a tea. not sure which flavour,0,normal,I've got it down to a tea. not sure which flavour
1-81日9到金都场广抢创维冰彩洗，以换旧＋新节能高最1000。元169三门冰1箱299，42寸2599询，51813505301【创维】,1,I,18-19日到金都广场抢创维彩冰洗，以旧换新＋节能最高1000元。196三门冰箱1299，42寸2599，询15831055310【创维】
I know girls always safe and selfish know i got it pa. Thank you. good night.,0,normal,I know girls always safe and selfish know i got it pa. Thank you. good night.
A股双向交平易可台涨买、买当跌天时随买进出卖，获提利速资，杠金1杆0倍0，金入送即％5，登w录w.w16960.6com【富邦】,1,I,A股双向交易平台可买涨、买跌当天随时买进卖出，获利提速，资金杠杆100倍，入金即送5％，登录www.166906.com【富邦】
Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?,0,normal,Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?
圣诞节到了，龙源经理《徐子涵》携全体员工期盼与好朋友共同{平安，圣诞，狂欢}一起体验圣诞的激情，并感受我们的热情！祝你和家人朋友圣诞节快乐！,0,normal,圣诞节到了，龙源经理《徐子涵》携全体员工期盼与好朋友共同{平安，圣诞，狂欢}一起体验圣诞的激情，并感受我们的热情！祝你和家人朋友圣诞节快乐！
区特岛民请注！意昆龙商南圈已势强起崛，百建亿配设，套买商跟铺政着府规划走1！.万6/平金掘宏衍康馨花3园至9452金平铺66668383,1,I,特区岛民请注意！龙昆南商圈已强势崛起，百亿建设配套，买商铺跟着政府规划走！1.6万/平掘金衍宏康馨花园39至452平金铺66668383
秘探中国唯核一器武生产位单[狐搜-]国中移动冲浪手助:http:/g/o.10068.c/nnd/m2f9/y1f0,1,I,探秘中国唯一核武器生产单位[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mf2/91y0f
Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0,normal,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
美曝媒中光地国下空:军不可胜战[狐搜]-中国动移冲浪助手h:ttp://og.10806c.n/dnm/Mg/ViRhA,1,I,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgM/VRihA
春季养生有妙招，分享给你望记牢，不多吃酸常食甘，山药大枣养脾妙，春困来袭别犯懒，坚持锻炼身体健，心情舒畅护肝气，郊游踏青常聚聚。愿你安康！,0,normal,春季养生有妙招，分享给你望记牢，不多吃酸常食甘，山药大枣养脾妙，春困来袭别犯懒，坚持锻炼身体健，心情舒畅护肝气，郊游踏青常聚聚。愿你安康！
尊敬客的户至，0月502日90，时您账的户余为额        69.0元您。是1信星客用，户可享受透支度额为       1.00元0。欠停费将机影响您通的信畅和通信用级星，建您议时及存预话。费费话询查拨请010816。1中移国动。,1,I,尊敬的客户，至05月20日09时，您的账户余额为        6.90元。您是1星信用客户，可享受透支额度为       10.00元。欠费停机将影响您的通信畅通和信用星级，建议您及时预存话费。话费查询请拨1008611。中国移动。
今主日布力建局仓6【00241代时万】恒早明重将拉点出升局关，注勿追！明午日盘封有仓涨望牛停股！提前建内仓4线006326258金【源经财】,1,I,今日主力布局建仓【600241时代万恒】明早将重点拉升出局，关注勿追！明日午盘封仓有望涨停牛股！提前建仓内线4006322658【金源财经】
上周五030229尔拓思周一涨停，午下仓建002917通证电子周，必二，涨切勿追高回，复至831005185856前提仓建广【州中】鼎,1,I,上周五300229拓尔思周一涨停，下午建仓002197证通电子，周二必涨，切勿追高，回复8至13005185856提前建仓【广州中鼎】
水大市牛农民园首款生“态原”味粽，农无药、化无肥、无基转、因色无素无、精香、无腐防剂全。态生材食，为只找寻最实真的味道。 1（68、元285元5、88限量版寻）电味话4006-6-96978,1,I,大水牛市民农园首款生态“原味”粽，无农药、无化肥、无转基因、无色素、无香精、无防腐剂。全生态食材，只为寻找最真实的味道。 （168元、258元、588限量版）寻味电话400-669-6798
母节亲场专4折，起优诺可能瑞包康，邮好奇0203减0，猫天子孩王官方旗舰h店tpt/:h/iaizawngmy.tmallc.om孩[王子],1,I,母亲节专场4折起，诺优能可瑞康包邮，好奇200减30，天猫孩子王官方旗舰店http://haiziwangmy.tmall.com[孩子王]
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,0,normal,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
Thanx but my birthday is over already.,0,normal,Thanx but my birthday is over already.
500米平020万起，生花态园泉温墅别紧，邻首 新都场机极、酒品S店P，A预约送大礼4 000601657,1,I,500平米200万起，生态花园温泉别墅，紧邻首 都新机场、极品酒店SPA，预约送大礼 4006010675
04入万住氧鲜水界世！开盘惠钜千2抵万4卡排进行中！8环9湖岛通景透小高层，15年全程育教天送津口户！报车销费400621223【0湖蓝郡】,1,I,40万入住鲜氧水世界！开盘钜惠2千抵4万排卡进行中！89环岛湖景通透小高层，15年全程教育送天津户口！报销车费4006221230【蓝湖郡】
Ok then i'll let him noe later n ask him call u tmr...,0,normal,Ok then i'll let him noe later n ask him call u tmr...
4 套餐外短信/彩信费：24.60元,0,normal,4 套餐外短信/彩信费：24.60元
They did't play one day last year know even though they have very good team.. Like india.,0,normal,They did't play one day last year know even though they have very good team.. Like india.
Do you always celebrate NY's with your family ?,0,normal,Do you always celebrate NY's with your family ?
户客端值充绑需定淘宝账号，点击http://ym..mtaoboac.o/ms.od?k=667c74ec7a7556d4淘【网宝】,1,I,客户端充值需绑定淘宝账号，点击http://my.m.taobao.com/s.do?k=676c7e4ca757654d【淘宝网】
"Sorry sir, i will call you tomorrow.  senthil.hsbc",0,normal,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
怎么，办一个时小了，还我找到不你，老，公我好怕，你到底怎么了手，快机开机，老公,1,I,怎么办，一个小时了，我还找不到你，老公，我好怕，你到底怎么了，手机快开机，老公
Prepare to be pounded every night...,0,normal,Prepare to be pounded every night...
alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,0,normal,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
Cnorgatultaoins rua wadre deithe r aryss pupl yfo DCs rfmo Vriig neRcrods ro a Msyteyr iGf tUGRANAETDE Cla l9060101248 3sT&sCw w.wssmcon.te å£.15p0 mparpxo3 imsn,1,I,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins
Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,0,normal,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
唐僧为么什能当导领原？有因四：、1崇有的高念信西（取天，经至高无上。借好口）。2、得懂用人三（位弟徒，有各长所。好难解。）、3仁有之慈（心人妖不，分统统善待。好碑口）。4有、好良人的关际系（人神两高界层都有系关好。事办）！,1,I,唐僧为什么能当领导？原因有四：1、有崇高的信念（西天取经，至高无上。好借口）。2、懂得用人（三位徒弟，各有所长。好解难）。3、有仁慈之心（人妖不分，统统善待。好口碑）。4、有良好的人际关系（人神两界高层都有关系。好办事）！
袋纸碰北腿2京孕地妇铁内互[殴民人]-国中移动冲浪助:手thpt://g.o1080.6ncn//dgmPW/DHDU,1,I,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgP/WHDDU
司公让工员跪围地行爬热引议[凰凤]-中国移冲动浪手助h:tt:p//go.01086c.nn/d/llM1/2qiL3,1,I,公司让员工跪地围爬行引热议[凤凰]-中国移动冲浪助手:http://go.10086.cn/nd/lMl/12iqL3
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0,normal,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
河滨区新首席华奢大作—果壹岭号纯墅别区社5，08/0米平引领银川旅游宅豪资投潮热。房现购抢专线0：591-1613111,1,I,滨河新区首席奢华大作—果岭壹号纯别墅社区，5800/平米引领银川旅游豪宅投资热潮。现房抢购专线：0951-6131111
短暂的一分一秒，组成了日日夜夜；无数个日日夜夜，组成了岁岁年年；岁岁年年里，有我对你的思念；在人生旅途中，愿你快乐每一天。朋友，祝幸福！,0,normal,短暂的一分一秒，组成了日日夜夜；无数个日日夜夜，组成了岁岁年年；岁岁年年里，有我对你的思念；在人生旅途中，愿你快乐每一天。朋友，祝幸福！
I doubt you could handle 5 times per night in any case...,0,normal,I doubt you could handle 5 times per night in any case...
DH345976,0,normal,DH345976
Anytime lor...,0,normal,Anytime lor...
订单号E269997798，陈先生您已购04月04日D33次03车10A号北京14:52开。请尽快换取纸质车票。【铁路客服】,0,normal,订单号E269997798，陈先生您已购04月04日D33次03车10A号北京14:52开。请尽快换取纸质车票。【铁路客服】
